[1608250201579][Host: 0000] Became a follower 
[1608250201801][Host: 0000] Became a Candidate at term 1 
[1608250201806][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "leader": "FFFF", "term": 1, "type": "rv", "lastLogIndex": -1, "lastLogTerm": 0} 
[1608250203940][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 9} 
[1608250203989][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "W33Q4GXJ5M3PA2N1", "value": "c7a14d07ba1cff47495d3339ca250fc2", "key": "P2JTDVLZW1MTM3058EN4GWBEG0UD3SBJ", "type": "put", "leader": "0000"} 
[1608250203990][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 10} 
[1608250203990][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 10} 
[1608250203991][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 10} 
[1608250203991][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 10} 
[1608250204045][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 11} 
[1608250204045][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 11} 
[1608250204046][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 11} 
[1608250204046][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "8U87VT08KZU81K7G", "value": "1425c7fb7340e4ec8281f0901a54e68c", "key": "9FKSZBECD6B9OG6AKBYV5YYA730LRXHM", "type": "put", "leader": "0000"} 
[1608250204046][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 11} 
[1608250204095][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "E8F87TMV0FY34NY9", "value": "667e3c972a359a05798cfd042de3a26e", "key": "4L5OEDCXOOV51R859GJYYG7IX7TV0L4G", "type": "put", "leader": "0000"} 
[1608250204096][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 12} 
[1608250204096][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 12} 
[1608250204097][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 12} 
[1608250204098][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 12} 
[1608250204151][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "YMC4VORXHVPZKKK0", "key": "4I9X8PTRPMRCCD1771SSVSP566GWVXJ9", "type": "get", "leader": "0000"} 
[1608250204152][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 13} 
[1608250204153][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 13} 
[1608250204153][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 13} 
[1608250204155][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 13} 
[1608250204206][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "LRUCNBA8SW3OZ9S0", "value": "4647a53b0dffac82f2a2aa3264a09f46", "key": "HK30IDWXVIVDJXW3PD41FS0P3XWK99DX", "type": "put", "leader": "0000"} 
[1608250204207][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 13} 
[1608250204207][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 13} 
[1608250204208][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 13} 
[1608250204208][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 13} 
[1608250204259][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "K630MLYE3JPOZWLJ", "value": "646300bb05f5e60e09152be2f8cbc4dd", "key": "JYXCFT9KMZEI4PMFNJ804ZLVZYMYCIKB", "type": "put", "leader": "0000"} 
[1608250204261][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 14} 
[1608250204261][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 14} 
[1608250204262][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 14} 
[1608250204263][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 14} 
[1608250204321][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "E1P66ZOC4IX4EL3J", "value": "dd5792142c7dc7941c707df4565f1004", "key": "HK30IDWXVIVDJXW3PD41FS0P3XWK99DX", "type": "put", "leader": "0000"} 
[1608250204322][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "G7HXBBMQ4P3G1HRY", "value": "3030865e34b691bd5328bcc52191e39d", "key": "L2AM07STR0PKEQUZA2I8USQ17I3V0CM8", "type": "put", "leader": "0000"} 
[1608250204323][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 15} 
[1608250204323][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 15} 
[1608250204324][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 15} 
[1608250204324][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 15} 
[1608250204373][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "LEEILNC60N6UTXV7", "value": "d761ad9092f158effd6092c9481f32cc", "key": "4I9X8PTRPMRCCD1771SSVSP566GWVXJ9", "type": "put", "leader": "0000"} 
[1608250204373][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 17} 
[1608250204374][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 17} 
[1608250204375][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 17} 
[1608250204375][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 17} 
[1608250204426][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "I9N196ZPRQL49H4U", "value": "296e071a56d216af5aa226ff8814f9e3", "key": "MO3YJH5M0GM3LZYWKF0IUI1D4ECYFXVR", "type": "put", "leader": "0000"} 
[1608250204427][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 18} 
[1608250204427][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 18} 
[1608250204428][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 18} 
[1608250204428][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 18} 
[1608250204485][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "UPUT9UGE9GSRR6VG", "value": "26c36bb341b8520378bef0831eee7e81", "key": "L2AM07STR0PKEQUZA2I8USQ17I3V0CM8", "type": "put", "leader": "0000"} 
[1608250204486][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 19} 
[1608250204486][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 19} 
[1608250204487][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 19} 
[1608250204487][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 19} 
[1608250204546][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "O1NDQR903CCYY4XO", "key": "77RX7PNIJEDBTT25IIUSD29GCIFOTJW6", "type": "get", "leader": "0000"} 
[1608250204546][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 20} 
[1608250204548][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 20} 
[1608250204548][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 20} 
[1608250204549][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 20} 
[1608250204606][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "YO4K9MGSCEXWBNV2", "value": "af1a5bcfe587ad400f55b7ca90367986", "key": "4I9X8PTRPMRCCD1771SSVSP566GWVXJ9", "type": "put", "leader": "0000"} 
[1608250204607][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 20} 
[1608250204607][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 20} 
[1608250204608][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 20} 
[1608250204608][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 20} 
[1608250204661][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "ZYV47U3X7HFGF1I5", "value": "62a6789f4990b9c3c54b77929dc66a2b", "key": "9FKSZBECD6B9OG6AKBYV5YYA730LRXHM", "type": "put", "leader": "0000"} 
[1608250204661][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 21} 
[1608250204662][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 21} 
[1608250204662][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 21} 
[1608250204663][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 21} 
[1608250204717][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "Y57XANOXMMF16880", "value": "6dbae91ea80060e7581a09dd86530ca1", "key": "TJ5YV4CFWEX0VK4K0ZR0N7BDZ38IVXKQ", "type": "put", "leader": "0000"} 
[1608250204718][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 22} 
[1608250204719][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 22} 
[1608250204719][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 22} 
[1608250204720][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 22} 
[1608250204776][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "V24UGXMMI0Z8C1EQ", "value": "f896fee7dcd18a4535e4aeae7e608dc6", "key": "3CDWIPGZK6M5DS8PWHVNEB9T4DKFYE3C", "type": "put", "leader": "0000"} 
[1608250204778][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 23} 
[1608250204778][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 23} 
[1608250204778][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 23} 
[1608250204779][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 23} 
[1608250204830][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "A55RV4ERIPJSES8B", "value": "859cdcdfdcaa36f4dabf175763a7f5cc", "key": "00TVMA23OCTLKXJ8NYWG4LBBQSZMUSOV", "type": "put", "leader": "0000"} 
[1608250204831][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 24} 
[1608250204831][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 24} 
[1608250204832][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 24} 
[1608250204832][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 24} 
[1608250204888][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "6MAK11GFQ35AV72L", "value": "e1e659c06e881cad17b165aad4207a06", "key": "E9R98K4G63QU51FSJ21E8OJAXU50OBRR", "type": "put", "leader": "0000"} 
[1608250204889][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "V5CH9K92XZMW53YA", "value": "114f32e9fb866a2c59b75b2aa78a9574", "key": "ZHHS0O8A2QFBJDIF9UXDXHKSV1EHQXT9", "type": "put", "leader": "0000"} 
[1608250204889][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 25} 
[1608250204890][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 25} 
[1608250204890][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 25} 
[1608250204891][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 25} 
[1608250204946][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "JWDJK8VFD6K0Q84Z", "key": "TJ5YV4CFWEX0VK4K0ZR0N7BDZ38IVXKQ", "type": "get", "leader": "0000"} 
[1608250204948][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250204949][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250204950][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250204950][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250205005][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "7C4KLFC77EA95LE5", "key": "TJ5YV4CFWEX0VK4K0ZR0N7BDZ38IVXKQ", "type": "get", "leader": "0000"} 
[1608250205006][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250205007][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250205007][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250205008][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250205066][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "KVNKL3SJOFLRK93O", "value": "5532f4597d6c761ed073fb7abc3531a9", "key": "QZ96XNWHYYS605ECIEWO4TI52ICC5D9B", "type": "put", "leader": "0000"} 
[1608250205067][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250205067][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250205068][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250205068][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 27} 
[1608250205128][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "FWH03ESB2AG560KS", "value": "bc2db40228b79d4bcbf78dc09564d0ad", "key": "Q8KS74XVOHJ97GM2NZR7VHXH8AV6DRU5", "type": "put", "leader": "0000"} 
[1608250205129][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 28} 
[1608250205130][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 28} 
[1608250205131][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 28} 
[1608250205131][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 28} 
[1608250205189][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "OAFQDHP27Y1MI8JG", "value": "f57354419d5645e785da871c886bbed4", "key": "0V5BIFQWK1DQT1TFNVGFQGXFBS24W3NC", "type": "put", "leader": "0000"} 
[1608250205189][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 29} 
[1608250205189][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 29} 
